kode,kategori,nama
6302,Kota Kabupaten,Kab. Kotabaru
630201,Kecamatan,Pulau Sembilan
6302012001,Kelurahan,Labuan Barat
6302012002,Kelurahan,Teluk Sungai
6302012003,Kelurahan,Maradapan
6302012004,Kelurahan,Tengah
6302012005,Kelurahan,Tanjung Nyiur
630202,Kecamatan,Pulau Laut Barat
6302022005,Kelurahan,Lontar Selatan
6302022006,Kelurahan,Lontar Timur
6302022007,Kelurahan,Sebanti
6302022008,Kelurahan,Sepagar
6302022009,Kelurahan,Semaras
6302022012,Kelurahan,Terangkeh
6302022015,Kelurahan,Gemuruh
6302022017,Kelurahan,Tapian Balai
6302022018,Kelurahan,Lontar Utara
6302022021,Kelurahan,Sumber Sari
6302022022,Kelurahan,Subur Makmur
630203,Kecamatan,Pulau Laut Selatan
6302032006,Kelurahan,Teluk Sirih
6302032007,Kelurahan,Sungai Bahim
6302032008,Kelurahan,Tanjung Seloka
6302032009,Kelurahan,Tanjung Serudung
6302032011,Kelurahan,Alle-Alle
6302032013,Kelurahan,Sungai Bulan
6302032015,Kelurahan,Labuan Mas
6302032016,Kelurahan,Tanjung Seloka Utara
630204,Kecamatan,Pulau Laut Timur
6302042001,Kelurahan,Batu Tunau
6302042002,Kelurahan,Sejakah
6302042003,Kelurahan,Bekambit
6302042004,Kelurahan,Langkang Baru
6302042005,Kelurahan,Langkang Lama
6302042006,Kelurahan,Sungai Limau
6302042007,Kelurahan,Berangas
6302042008,Kelurahan,Tanjung Pengharapan
6302042009,Kelurahan,Betung
6302042010,Kelurahan,Teluk Mesjid
6302042011,Kelurahan,Teluk Gosong
6302042012,Kelurahan,Kulipak
6302042013,Kelurahan,Karangsari Indah
6302042014,Kelurahan,Bekambit Asri
630205,Kecamatan,Pulau Sebuku
6302052001,Kelurahan,Sekapung
6302052002,Kelurahan,Kanibungan
6302052003,Kelurahan,Mandin
6302052004,Kelurahan,Serakaman
6302052005,Kelurahan,Sungai Bali
6302052006,Kelurahan,Balambus
6302052007,Kelurahan,Rampa
6302052008,Kelurahan,Ujung
630206,Kecamatan,Pulaulaut Utara
6302061001,Kelurahan,Kotabaru Hulu
6302062009,Kelurahan,Megasari
6302062010,Kelurahan,Sebelimbingan
6302062011,Kelurahan,Stagen
6302062012,Kelurahan,Rampa
6302062013,Kelurahan,Sungai Taib
6302062014,Kelurahan,Semayap
6302062015,Kelurahan,Dirgahayu
6302062022,Kelurahan,Gunung Ulin
6302062025,Kelurahan,Gunung Sari
630207,Kecamatan,Kelumpang Selatan
6302072004,Kelurahan,Tanjung Pangga
6302072005,Kelurahan,Pembelacanan
6302072006,Kelurahan,Sungai Nipah
6302072007,Kelurahan,Pantai
6302072009,Kelurahan,Sangking Baru
6302072014,Kelurahan,Suka Maju
6302072015,Kelurahan,Sungai Kupang Jaya
6302072016,Kelurahan,Pantai Baru
6302072017,Kelurahan,Bumi Asih
630208,Kecamatan,Kelumpang Hulu
6302082001,Kelurahan,Cantung Kiri Hilir
6302082002,Kelurahan,Karang Payau
6302082003,Kelurahan,Banua Lawas
6302082004,Kelurahan,Sungai Kupang
6302082005,Kelurahan,Bangkalaan Melayu
6302082006,Kelurahan,Bangkalaan Dayak
6302082007,Kelurahan,Laburan
6302082008,Kelurahan,Karang Liwar
6302082009,Kelurahan,Mangkirana
6302082010,Kelurahan,Sidomulyo
630209,Kecamatan,Kelumpang Tengah
6302092001,Kelurahan,Tanjung Batu
6302092002,Kelurahan,Sungai Punggawa
6302092003,Kelurahan,Tanah Rata
6302092004,Kelurahan,Sebuli
6302092005,Kelurahan,Sembilang
6302092006,Kelurahan,Tamiang Bakung
6302092007,Kelurahan,Sang-Sang
6302092011,Kelurahan,Sungai Pinang
6302092012,Kelurahan,Tanjung Selayar
6302092013,Kelurahan,Senakin Seberang
6302092014,Kelurahan,Senakin
6302092016,Kelurahan,Tebing Tinggi
6302092017,Kelurahan,Geronggang
630210,Kecamatan,Kelumpang Utara
6302102001,Kelurahan,Sungai Hanyar
6302102002,Kelurahan,Sungai Seluang
6302102003,Kelurahan,Pudi
6302102004,Kelurahan,Mangga
6302102005,Kelurahan,Wilas
6302102006,Kelurahan,Pudi Seberang
6302102007,Kelurahan,Sulangkit
630211,Kecamatan,Pamukan Selatan
6302112001,Kelurahan,Sekandis
6302112002,Kelurahan,Gunung Calang
6302112003,Kelurahan,Talusi
6302112004,Kelurahan,Sakalimau
6302112005,Kelurahan,Tanjung Samalantakan
6302112006,Kelurahan,Sakadoyan
6302112007,Kelurahan,Rampa Cengal
6302112008,Kelurahan,Sesulung
6302112009,Kelurahan,Pondok Labu
6302112010,Kelurahan,Mulyodadi
6302112011,Kelurahan,Sukadana
630212,Kecamatan,Sampanahan
6302122001,Kelurahan,Sepapah
6302122002,Kelurahan,Sungai Betung
6302122003,Kelurahan,Basuang
6302122004,Kelurahan,Gunung Batu Besar
6302122005,Kelurahan,Sampanahan
6302122006,Kelurahan,Rampa Manunggul
6302122007,Kelurahan,Papaan
6302122008,Kelurahan,Sampanahan Hilir
6302122009,Kelurahan,Banjarsari
6302122010,Kelurahan,Sukamaju
630213,Kecamatan,Pamukan Utara
6302132002,Kelurahan,Bepara
6302132004,Kelurahan,Betung
6302132005,Kelurahan,Sekayu Baru
6302132006,Kelurahan,Bakau
6302132007,Kelurahan,Binturung
6302132008,Kelurahan,Harapan Baru
6302132009,Kelurahan,Balaimea
6302132010,Kelurahan,Tamiang
6302132011,Kelurahan,Kalian
6302132012,Kelurahan,Mulyoharjo
6302132013,Kelurahan,Pamukan Indah
6302132014,Kelurahan,Wonorejo
6302132015,Kelurahan,Lintang Jaya
630214,Kecamatan,Hampang
6302142001,Kelurahan,Hampang
6302142002,Kelurahan,Cantung Kiri Hulu
6302142003,Kelurahan,Cantung Kanan
6302142004,Kelurahan,Muara Orie
6302142005,Kelurahan,Lalapin
6302142006,Kelurahan,Peramasan Dua Kali Sanga
6302142007,Kelurahan,Limbur
6302142008,Kelurahan,Hulu Sampanahan
6302142009,Kelurahan,Limbungan
630215,Kecamatan,Sungai Durian
6302152001,Kelurahan,Buluh Kuning
6302152002,Kelurahan,Gendang Timburu
6302152004,Kelurahan,Manunggal Lama
6302152006,Kelurahan,Rantau Buda
6302152007,Kelurahan,Manunggul Baru
6302152008,Kelurahan,Terombong Sari
6302152009,Kelurahan,Rantau Jaya
630216,Kecamatan,Pulau Laut Tengah
6302162001,Kelurahan,Semisir
6302162002,Kelurahan,Sungai Pasir
6302162003,Kelurahan,Mekarpura
6302162004,Kelurahan,Selaru
6302162005,Kelurahan,Sungup Kanan
6302162006,Kelurahan,Pantai Baru
6302162007,Kelurahan,Salino
630217,Kecamatan,Kelumpang Hilir
6302172001,Kelurahan,Serongga
6302172002,Kelurahan,Tarjun
6302172003,Kelurahan,Langadai
6302172004,Kelurahan,Pulau Panci
6302172005,Kelurahan,Pelajau Baru
6302172006,Kelurahan,Tegal Rejo
6302172007,Kelurahan,Mandala
6302172008,Kelurahan,Telagasari
6302172009,Kelurahan,Sahapi
630218,Kecamatan,Kelumpang Barat
6302182001,Kelurahan,Siayuh
6302182002,Kelurahan,Bungkukan
6302182003,Kelurahan,Batang Kulur
6302182004,Kelurahan,Tanjung Sari
6302182005,Kelurahan,Magalau Hilir
6302182006,Kelurahan,Magalau Hulu
630219,Kecamatan,Pamukan Barat
6302192001,Kelurahan,Sengayam
6302192002,Kelurahan,Mayang Sari
6302192003,Kelurahan,Marga Jaya
6302192004,Kelurahan,Mangka
6302192005,Kelurahan,Batuah
630220,Kecamatan,Pulau Laut Kepulauan
6302202001,Kelurahan,Tanjung Lalak Utara
6302202002,Kelurahan,Tanjung Lalak Selatan
6302202003,Kelurahan,Pulau Kerayaan
6302202004,Kelurahan,Kerayaan Utara
6302202005,Kelurahan,Pulau Kerasian
6302202006,Kelurahan,Pulau Kerumputan
6302202007,Kelurahan,Teluk Aru
6302202008,Kelurahan,Teluk Kemuning
6302202009,Kelurahan,Oka-Oka
630221,Kecamatan,Pulau Laut Tanjung Selayar
6302212001,Kelurahan,Tanjung Pelayar
6302212002,Kelurahan,Tanjung Sungkai
6302212003,Kelurahan,Tanjung Tengah
6302212004,Kelurahan,Tanjung Kunyit
6302212005,Kelurahan,Teluk Tamiang
6302212006,Kelurahan,Gosong Panjang
6302212007,Kelurahan,Kampung Baru
6302212008,Kelurahan,Tata Mekar
6302212009,Kelurahan,Bandar Raya
6302212010,Kelurahan,Bangun Rejo
630222,Kecamatan,Pulaulaut Sigam
6302221009,Kelurahan,Baharu Selatan
6302221010,Kelurahan,Kotabaru Tengah
6302221011,Kelurahan,Kotabaru Hilir
6302222001,Kelurahan,Sebatung
6302222002,Kelurahan,Hilir Muara
6302222003,Kelurahan,Batuah
6302222004,Kelurahan,Baharu Utara
6302222005,Kelurahan,Tirawan
6302222006,Kelurahan,Gedambaan
6302222007,Kelurahan,Sarang Tiung
6302222008,Kelurahan,Sigam
6303,Kota Kabupaten,Kab. Banjar
630301,Kecamatan,Aluh Aluh
6303012001,Kelurahan,Bakambat
6303012002,Kelurahan,Tanipah
6303012009,Kelurahan,Pemurus
6303012010,Kelurahan,Simpang Warga
6303012011,Kelurahan,Bunipah
6303012012,Kelurahan,Aluh Aluh Besar
6303012013,Kelurahan,Aluh Aluh Kecil
6303012014,Kelurahan,Podok
6303012015,Kelurahan,Handil Bujur
6303012016,Kelurahan,Kuin Besar
6303012017,Kelurahan,Terapu
6303012019,Kelurahan,Labat Muara
6303012022,Kelurahan,Pulantan
6303012024,Kelurahan,Aluh Aluh Kecil Muara
6303012026,Kelurahan,Simpang Warga Dalam
6303012027,Kelurahan,Kuin Kecil
6303012028,Kelurahan,Handil Baru
6303012030,Kelurahan,Balimau
6303012031,Kelurahan,Sungai Musang
630302,Kecamatan,Kertak Hanyar
6303021001,Kelurahan,Kertak Hanyar I
6303021008,Kelurahan,Manarap Lama
6303021015,Kelurahan,Mandarsari
6303022005,Kelurahan,Pemangkih Laut
6303022006,Kelurahan,Simpang Empat
6303022007,Kelurahan,Sungai Lakum
6303022009,Kelurahan,Manarap Baru
6303022010,Kelurahan,Kertak Hanyar II
6303022014,Kelurahan,Pasar Kamis
6303022016,Kelurahan,Manarap Tengah
6303022017,Kelurahan,Belayung Baru
6303022021,Kelurahan,Banua Hanyar
6303022022,Kelurahan,Mekar Raya
630303,Kecamatan,Gambut
6303031001,Kelurahan,Gambut
6303031014,Kelurahan,Gambut Barat
6303032002,Kelurahan,Sungai Kupang
6303032003,Kelurahan,Guntung Papuyu
6303032004,Kelurahan,Makmur
6303032005,Kelurahan,Tambak Sirang Darat
6303032006,Kelurahan,Tambak Sirang Laut
6303032007,Kelurahan,Malintang
6303032008,Kelurahan,Kayu Bawang
6303032009,Kelurahan,Banyu Hirang
6303032010,Kelurahan,Guntung Ujung
6303032011,Kelurahan,Tambak Sirang Baru
6303032012,Kelurahan,Malintang Baru
6303032013,Kelurahan,Keladan Baru
630304,Kecamatan,Sungai Tabuk
6303041001,Kelurahan,Sungai Lulut
6303042002,Kelurahan,Sungai Bakung
6303042003,Kelurahan,Sungai Tandipah
6303042004,Kelurahan,Lok Baintan
6303042005,Kelurahan,Gudang Hirang
6303042006,Kelurahan,Sungai Pinang
6303042007,Kelurahan,Pembantanan
6303042008,Kelurahan,Pemakuan
6303042009,Kelurahan,Sungai Tabuk Kota
6303042010,Kelurahan,Sungai Tabuk Keramat
6303042011,Kelurahan,Lok Buntar
6303042012,Kelurahan,Gudang Tengah
6303042013,Kelurahan,Pejambuan
6303042014,Kelurahan,Keliling Benteng Ilir
6303042015,Kelurahan,Sungai Pinang Baru
6303042016,Kelurahan,Paku Alam
6303042017,Kelurahan,Lok Baintan Dalam
6303042018,Kelurahan,Pematang Panjang
6303042019,Kelurahan,Sungai Bangkal
6303042020,Kelurahan,Tajau Landung
6303042021,Kelurahan,Abumbun Jaya
630305,Kecamatan,Martapura
6303051001,Kelurahan,Keraton
6303051002,Kelurahan,Jawa
6303051003,Kelurahan,Pasayangan
6303051004,Kelurahan,Murung Keraton
6303051005,Kelurahan,Sungai Paring
6303051055,Kelurahan,Tanjung Rema Darat
6303051059,Kelurahan,Sekumpul
6303052009,Kelurahan,Sungai Sipai
6303052010,Kelurahan,Pasayangan Selatan
6303052011,Kelurahan,Tanjung Rema
6303052012,Kelurahan,Bincau
6303052013,Kelurahan,Murung Kenanga
6303052015,Kelurahan,Tunggul Irang
6303052016,Kelurahan,Tambak Baru
6303052034,Kelurahan,Cindai Alus
6303052036,Kelurahan,Tungkaran
6303052037,Kelurahan,Tambak Baru Ulu
6303052040,Kelurahan,Bincau Muara
6303052042,Kelurahan,Tunggul Irang Ilir
6303052043,Kelurahan,Tunggul Irang Ulu
6303052051,Kelurahan,Labuan Tabu
6303052052,Kelurahan,Indra Sari
6303052054,Kelurahan,Jawa Laut
6303052056,Kelurahan,Pasayangan Utara
6303052057,Kelurahan,Pasayangan Barat
6303052058,Kelurahan,Tambak Baru Ilir
630306,Kecamatan,Karang Intan
6303062001,Kelurahan,Kiram
6303062002,Kelurahan,Mandiangin Barat
6303062003,Kelurahan,Karang Intan
6303062004,Kelurahan,Pandak Daun
6303062005,Kelurahan,Jingah Habang Hulu
6303062006,Kelurahan,Mali Mali
6303062007,Kelurahan,Lok Tangga
6303062008,Kelurahan,Lihung
6303062009,Kelurahan,Bi ih
6303062010,Kelurahan,Penyambaran
6303062011,Kelurahan,Sungai Alang
6303062012,Kelurahan,Sungai Asam
6303062013,Kelurahan,Mandikapau Timur
6303062014,Kelurahan,Awang Bangkal Barat
6303062015,Kelurahan,Awang Bangkal Timur
6303062016,Kelurahan,Sungai Besar
6303062017,Kelurahan,Mandiangin Timur
6303062018,Kelurahan,Pasar Lama
6303062019,Kelurahan,Jingah Habang Ilir
6303062020,Kelurahan,Sungai Arfat
6303062021,Kelurahan,Padang Panjang
6303062022,Kelurahan,Sungai Landas
6303062023,Kelurahan,Abirau
6303062024,Kelurahan,Pulau Nyiur
6303062025,Kelurahan,Mandi Kapau Barat
6303062026,Kelurahan,Balau
630307,Kecamatan,Astambul
6303072001,Kelurahan,Pingaran
6303072002,Kelurahan,Jati Baru
6303072003,Kelurahan,Pasar Jati
6303072004,Kelurahan,Danau Salak
6303072005,Kelurahan,Tambak Danau
6303072006,Kelurahan,Kaliukan
6303072007,Kelurahan,Sungai Alat
6303072008,Kelurahan,Pingaran Ulu
6303072009,Kelurahan,Astambul Kota
6303072010,Kelurahan,Astambul Seberang
6303072011,Kelurahan,Sungai Tuan Ulu
6303072012,Kelurahan,Benua Anyar Sungai Tuan
6303072013,Kelurahan,Kelampaian Ilir
6303072014,Kelurahan,Kelampaian Ulu
6303072015,Kelurahan,Limamar
6303072016,Kelurahan,Lok Gabang
6303072017,Kelurahan,Pematang Hambawang
6303072018,Kelurahan,Kelampaian Tengah
6303072019,Kelurahan,Tambangan
6303072020,Kelurahan,Benua Anyar Danau Salak
6303072021,Kelurahan,Sungai Tuan Ilir
6303072022,Kelurahan,Munggu Raya
630308,Kecamatan,Simpang Empat
6303082005,Kelurahan,Paku
6303082006,Kelurahan,Simpang Empat
6303082007,Kelurahan,Lok Cantung
6303082008,Kelurahan,Tanah Intan
6303082009,Kelurahan,Sungai Raya
6303082010,Kelurahan,Sungkai
6303082011,Kelurahan,Sungai Langsat
6303082014,Kelurahan,Lawiran
6303082017,Kelurahan,Batu Balian
6303082018,Kelurahan,Cabi
6303082019,Kelurahan,Berkat Mulya
6303082021,Kelurahan,Sungai Baru
6303082022,Kelurahan,Paring Tali
6303082025,Kelurahan,Pasar Lama
6303082026,Kelurahan,Sungai Tabuk
630309,Kecamatan,Pengarom
6303092001,Kelurahan,Maniapun
6303092002,Kelurahan,Lok Tunggul
6303092003,Kelurahan,Lobang Baru
6303092004,Kelurahan,Pengaron
6303092005,Kelurahan,Benteng
6303092006,Kelurahan,Ati'im
6303092007,Kelurahan,Alimukim
6303092008,Kelurahan,Panyiuran
6303092009,Kelurahan,Antaraku
6303092010,Kelurahan,Mangkauk
6303092015,Kelurahan,Kertak Empat
6303092018,Kelurahan,Lumpangi
630310,Kecamatan,Sungai Pinang
6303102001,Kelurahan,Kupang Rejo
6303102002,Kelurahan,Sungai Pinang
6303102003,Kelurahan,Kahelaan
6303102004,Kelurahan,Rantau Nangka
6303102005,Kelurahan,Rantau Bakula
6303102006,Kelurahan,Belimbing Lama
6303102010,Kelurahan,Sumber Baru
6303102011,Kelurahan,Belimbing Baru
6303102012,Kelurahan,Pakutik
6303102013,Kelurahan,Sumber Harapan
6303102015,Kelurahan,Hakim Makmur
630311,Kecamatan,Aranio
6303112001,Kelurahan,Tiwingan Lama
6303112002,Kelurahan,Kalaan
6303112003,Kelurahan,Benua Riam
6303112004,Kelurahan,Bunglai
6303112005,Kelurahan,Apuai
6303112006,Kelurahan,Rantau Bujur
6303112007,Kelurahan,Artain
6303112008,Kelurahan,Rantau Balai
6303112009,Kelurahan,Tiwingan Baru
6303112010,Kelurahan,Belangian
6303112011,Kelurahan,Aranio
6303112012,Kelurahan,Pa'au
630312,Kecamatan,Mataraman
6303122001,Kelurahan,Baru
6303122002,Kelurahan,Bawahan Pasar
6303122003,Kelurahan,Bawahan Seberang
6303122004,Kelurahan,Pematang Danau
6303122005,Kelurahan,Surian
6303122006,Kelurahan,Mataraman
6303122007,Kelurahan,Simpang Tiga
6303122008,Kelurahan,Bawahan Selan
6303122009,Kelurahan,Takuti
6303122010,Kelurahan,Pasiraman
6303122011,Kelurahan,Lok Tamu
6303122012,Kelurahan,Sungai Jati
6303122013,Kelurahan,Mangkalawat
6303122014,Kelurahan,Gunung Ulin
6303122015,Kelurahan,Tanah Abang
630313,Kecamatan,Beruntung Baru
6303132001,Kelurahan,Pindahan Baru
6303132002,Kelurahan,Handil Purai
6303132003,Kelurahan,Kampung Baru
6303132004,Kelurahan,Lawahan
6303132005,Kelurahan,Babirik
6303132006,Kelurahan,Jambu Burung
6303132007,Kelurahan,Tambak Padi
6303132008,Kelurahan,Haur Kuning
6303132009,Kelurahan,Jambu Raya
6303132010,Kelurahan,Rumpiang
6303132011,Kelurahan,Salat Makmur
6303132012,Kelurahan,Muara Halayung
630314,Kecamatan,Martapura Barat
6303142001,Kelurahan,Teluk Selong
6303142002,Kelurahan,Sungai Batang
6303142003,Kelurahan,Sungai Batang Ilir
6303142004,Kelurahan,Sungai Ranggas
6303142005,Kelurahan,Penggalaman
6303142006,Kelurahan,Keliling Benteng Ulu
6303142007,Kelurahan,Antasan Sutun
6303142008,Kelurahan,Sungai Ranggas Ulu
6303142009,Kelurahan,Sungai Ranggas Hambuku
6303142010,Kelurahan,Keliling Benteng Tengah
6303142011,Kelurahan,Teluk Selong Ulu
6303142012,Kelurahan,Tangkas
6303142013,Kelurahan,Sungai Ranggas Tengah
630315,Kecamatan,Martapura Timur
6303152001,Kelurahan,Pekauman
6303152002,Kelurahan,Keramat
6303152003,Kelurahan,Antasan Senor
6303152004,Kelurahan,Tambak Anyar
6303152005,Kelurahan,Melayu
6303152006,Kelurahan,Melayu Ilir
6303152007,Kelurahan,Akar Begantung Ulu
6303152008,Kelurahan,Dalam Pagar
6303152009,Kelurahan,Tambak Anyar Ulu
6303152010,Kelurahan,Pematang Baru
6303152011,Kelurahan,Melayu Tengah
6303152012,Kelurahan,Akar Baru
6303152013,Kelurahan,Dalam Pagar Ulu
6303152014,Kelurahan,Pekauman Ulu
6303152015,Kelurahan,Mekar
6303152016,Kelurahan,Tambak Anyar Ilir
6303152017,Kelurahan,Sungai Kitano
6303152018,Kelurahan,Keramat Baru
6303152019,Kelurahan,Pekauman Dalam
6303152020,Kelurahan,Antasan Senor Ilir
630316,Kecamatan,Sambung Makmur
6303162001,Kelurahan,Madurejo
6303162002,Kelurahan,Baliangin
6303162003,Kelurahan,Gunung Batu
6303162004,Kelurahan,Batang Banyu
6303162005,Kelurahan,Sungai Lurus
6303162006,Kelurahan,Batu Tanam
6303162007,Kelurahan,Pasar Baru
630317,Kecamatan,Paramasan
6303172001,Kelurahan,Paramasan Atas
6303172002,Kelurahan,Paramasan Bawah
6303172003,Kelurahan,Remo
6303172004,Kelurahan,Angkipih
630318,Kecamatan,Telaga Bauntung
6303182001,Kelurahan,Rantau Bujur
6303182002,Kelurahan,Lok Tanah
6303182003,Kelurahan,Telaga Baru
6303182004,Kelurahan,Rampah
630319,Kecamatan,Tatah Makmur
6303192001,Kelurahan,Tatah Bangkal
6303192002,Kelurahan,Bangkal Tengah
6303192003,Kelurahan,Layap Baru
6303192004,Kelurahan,Tatah Layap
6303192005,Kelurahan,Mekar Sari
6303192006,Kelurahan,Pandan Sari
6303192007,Kelurahan,Tampang Awang
6303192008,Kelurahan,Pemangkih Darat
6303192009,Kelurahan,Pemangkih Baru
6303192010,Kelurahan,Pemangkih Tengah
6303192011,Kelurahan,Tatah Jaruju
6303192012,Kelurahan,Jaruju Laut
6303192013,Kelurahan,Thaibah Raya
630320,Kecamatan,Cintapuri Darussalam
6303202001,Kelurahan,Keramat Mina
6303202002,Kelurahan,Garis Hanyar
6303202003,Kelurahan,Cintapuri
6303202004,Kelurahan,Surian Hanyar
6303202005,Kelurahan,Benua Anyar
6303202006,Kelurahan,Alalak Padang
6303202007,Kelurahan,Makmur Karya
6303202008,Kelurahan,Simpang Lima
6303202009,Kelurahan,Karya Makmur
6303202010,Kelurahan,Sindang Jaya
6303202011,Kelurahan,Sumber Sari
6304,Kota Kabupaten,Kab. Barito Kuala
630401,Kecamatan,Tabunganen
6304012001,Kelurahan,Kuala Lupak
6304012002,Kelurahan,Sungai Telan Besar
6304012003,Kelurahan,Sungai Telan Kecil
6304012004,Kelurahan,Tabunganen Muara
6304012005,Kelurahan,Tabunganen Tengah
6304012006,Kelurahan,Karya Baru
6304012007,Kelurahan,Tabunganen Perumus
6304012008,Kelurahan,Sungai Teras Dalam
6304012009,Kelurahan,Sungai Jingah Besar
6304012010,Kelurahan,Tabunganen Kecil
6304012011,Kelurahan,Sei Teras Luar
6304012012,Kelurahan,Sei Telan Muara
6304012013,Kelurahan,Beringin Kencana
6304012014,Kelurahan,Tanggul Rejo
630402,Kecamatan,Tamban
6304022001,Kelurahan,Purwosari II
6304022002,Kelurahan,Purwosari I
6304022003,Kelurahan,Tamban Bangun
6304022004,Kelurahan,Tamban Muara
6304022005,Kelurahan,Tamban Kecil
6304022006,Kelurahan,Tinggiran II Luar
6304022007,Kelurahan,Jelapat I
6304022008,Kelurahan,Tamban Muara Baru
6304022009,Kelurahan,Purwosari Baru
6304022010,Kelurahan,Sekata Baru
6304022011,Kelurahan,Koanda
6304022012,Kelurahan,Damsari
6304022013,Kelurahan,Sidorejo
6304022014,Kelurahan,Jelapat Baru
6304022015,Kelurahan,Tamban Bangun Baru
6304022016,Kelurahan,Tamban Sari Baru
630403,Kecamatan,Anjir Pasar
6304032001,Kelurahan,Andaman
6304032002,Kelurahan,Hilir Mesjid
6304032003,Kelurahan,Anjir Pasar Kota
6304032004,Kelurahan,Banyiur
6304032005,Kelurahan,Gandaraya
6304032006,Kelurahan,Gandaria
6304032007,Kelurahan,Anjir Pasar Kota II
6304032008,Kelurahan,Andaman II
6304032009,Kelurahan,Anjir Seberang Pasar II
6304032010,Kelurahan,Anjir Seberang Pasar I
6304032011,Kelurahan,Anjir Pasar Lama
6304032012,Kelurahan,Pandan Sari
6304032013,Kelurahan,Mentaren
6304032014,Kelurahan,Barunai Baru
6304032015,Kelurahan,Danau Karya
630404,Kecamatan,Anjir Muara
6304042001,Kelurahan,Anjir Serapat Muara
6304042002,Kelurahan,Anjir Muara Kota
6304042003,Kelurahan,Patih Muhur
6304042004,Kelurahan,Anjir Muara Kota Tengah
6304042005,Kelurahan,Anjir Serapat Lama
6304042006,Kelurahan,Anjir Serapat Baru
6304042007,Kelurahan,Anjir Muara Lama
6304042008,Kelurahan,Sungai Punggu
6304042009,Kelurahan,Anjir Serapat Baru I
6304042010,Kelurahan,Patih Muhur Baru
6304042011,Kelurahan,Sei Punggu Baru
6304042012,Kelurahan,Anjir Serapat Muara I
6304042013,Kelurahan,Sepakat Barsama
6304042014,Kelurahan,Marabahan Baru
6304042015,Kelurahan,Beringin Jaya
630405,Kecamatan,Alalak
6304051001,Kelurahan,Berangas Barat
6304051002,Kelurahan,Berangas
6304051003,Kelurahan,Handil Bakti
6304052004,Kelurahan,Pulau Alalak
6304052005,Kelurahan,Pulau Sewangi
6304052006,Kelurahan,Pulau Sugara
6304052007,Kelurahan,Sungai Lumbah
6304052008,Kelurahan,Berangas Timur
6304052009,Kelurahan,Sei Semangat Bhakti
6304052010,Kelurahan,Sungai Pitung
6304052011,Kelurahan,Belandean Muara
6304052012,Kelurahan,Belandean
6304052013,Kelurahan,Tanjung Harapan
6304052014,Kelurahan,Semangat Dalam
6304052015,Kelurahan,Beringin
6304052016,Kelurahan,Semangat Karya
6304052017,Kelurahan,Panca Karya
6304052018,Kelurahan,Tatah Mesjid
630406,Kecamatan,Mandastana
6304062001,Kelurahan,Terantang
6304062002,Kelurahan,Tanipah
6304062003,Kelurahan,Puntik Luar
6304062004,Kelurahan,Puntik Dalam
6304062005,Kelurahan,Tabing Rimbah
6304062006,Kelurahan,Pantai Hambawang
6304062009,Kelurahan,Tatah Alayung
6304062011,Kelurahan,Puntik Tengah
6304062014,Kelurahan,Lokrawa
6304062015,Kelurahan,Sei Ramania
6304062016,Kelurahan,Bangkit Baru
6304062017,Kelurahan,Antasan Segera
6304062020,Kelurahan,Karang Bunga
6304062021,Kelurahan,Karang Indah
630407,Kecamatan,Rantau Badauh
6304072001,Kelurahan,Sungai Pantai
6304072002,Kelurahan,Pindahan Baru
6304072003,Kelurahan,Sungai Gampa Asahi
6304072004,Kelurahan,Sungai Gampa
6304072005,Kelurahan,Sungai Sahurai
6304072006,Kelurahan,Simpang Arya
6304072007,Kelurahan,Sinar Baru
6304072008,Kelurahan,Sungai Bamban
6304072009,Kelurahan,Danda Jaya
630408,Kecamatan,Belawang
6304082001,Kelurahan,Murung Keramat
6304082002,Kelurahan,Sungai Seluang
6304082003,Kelurahan,Belawang
6304082004,Kelurahan,Bambangin
6304082005,Kelurahan,Sukaramai
6304082006,Kelurahan,Sungai Seluang Pasar
6304082007,Kelurahan,Samuda
6304082008,Kelurahan,Parimata
6304082009,Kelurahan,Karang Dukuh
6304082010,Kelurahan,Patih Selera
6304082011,Kelurahan,Karang Buah
6304082012,Kelurahan,Binaan Baru
6304082013,Kelurahan,Rangga Surya
630409,Kecamatan,Cerbon
6304092001,Kelurahan,Sungai Kambat
