,Kategori Wilayah,Kode Wilayah,Nama Wilayah
70779,Kelurahan,3205272008,Bojong Kidul
70780,Kelurahan,3205282001,Cisompet
70781,Kelurahan,3205282002,Cihaurkuning
70782,Kelurahan,3205282003,Margamulya
70783,Kelurahan,3205282004,Sukamukti
70784,Kelurahan,3205282005,Sukanagara
70785,Kelurahan,3205282006,Cikondang
70786,Kelurahan,3205282007,Depok
70787,Kelurahan,3205282008,Panyindangan
70788,Kelurahan,3205282009,Jatisari
70789,Kelurahan,3205282010,Neglasari
70790,Kelurahan,3205282011,Sindangsari
70791,Kelurahan,3205292001,Karyasari
70792,Kelurahan,3205292002,Maroko
70793,Kelurahan,3205292003,Sancang
70794,Kelurahan,3205292004,Karyamukti
70795,Kelurahan,3205292005,Sagara
70796,Kelurahan,3205292006,Mekarsari
70797,Kelurahan,3205292007,Simpang
70798,Kelurahan,3205292008,Mekar Mukti
70799,Kelurahan,3205292009,Cigaronggong
70800,Kelurahan,3205292010,Mekarwangi
70801,Kelurahan,3205292011,Najaten
70802,Kelurahan,3205302001,Cikelet
70803,Kelurahan,3205302002,Linggamanik
70804,Kelurahan,3205302003,Kertamukti
70805,Kelurahan,3205302004,Cogadog
70806,Kelurahan,3205302005,Pamalayan
70807,Kelurahan,3205302006,Karangsari
70808,Kelurahan,3205302007,Cijambe
70809,Kelurahan,3205302008,Girimukti
70810,Kelurahan,3205302009,Ciroyom
70811,Kelurahan,3205302010,Awassagara
70812,Kelurahan,3205302011,Tipar
70813,Kelurahan,3205312001,Bungbulang
70814,Kelurahan,3205312002,Hanjuang
70815,Kelurahan,3205312003,Gunamekar
70816,Kelurahan,3205312004,Tegallega
70817,Kelurahan,3205312005,Mekarbakti
70818,Kelurahan,3205312006,Margalaksana
70819,Kelurahan,3205312007,Bojong
70820,Kelurahan,3205312008,Sinarjaya
70821,Kelurahan,3205312009,Mekarjaya
70822,Kelurahan,3205312010,Cihikeu
70823,Kelurahan,3205312011,Wangunjaya
70824,Kelurahan,3205312012,Gunung Jampang
70825,Kelurahan,3205312013,Hegarmanah
70826,Kelurahan,3205322001,Mekarmukti
70827,Kelurahan,3205322002,Karangwangi
70828,Kelurahan,3205322003,Jayabaya
70829,Kelurahan,3205322004,Cijayana
70830,Kelurahan,3205322005,Mekarsari
70831,Kelurahan,3205332001,Neglasari
70832,Kelurahan,3205332002,Tanjungjaya
70833,Kelurahan,3205332003,Tanjungmulya
70834,Kelurahan,3205332004,Wangunjaya
70835,Kelurahan,3205332005,Sukamulya
70836,Kelurahan,3205332006,Pasirlangu
70837,Kelurahan,3205332007,Talagawangi
70838,Kelurahan,3205332008,Jatiwangi
70839,Kelurahan,3205332009,Panyindangan
70840,Kelurahan,3205332010,Tegalgede
70841,Kelurahan,3205332011,Depok
70842,Kelurahan,3205332012,Karangsari
70843,Kelurahan,3205332013,Jayamekar
70844,Kelurahan,3205342001,Pakenjeng
70845,Kelurahan,3205342002,Garumukti
70846,Kelurahan,3205342003,Panawa
70847,Kelurahan,3205342004,Pananjung
70848,Kelurahan,3205342005,Linggarjati
70849,Kelurahan,3205352001,Cisewu
70850,Kelurahan,3205352002,Girimukti
70851,Kelurahan,3205352003,Pamalayan
70852,Kelurahan,3205352004,Cikarang
70853,Kelurahan,3205352005,Sukajaya
70854,Kelurahan,3205352006,Nyalindung
70855,Kelurahan,3205352007,Karangsewu
70856,Kelurahan,3205352008,Mekarsewu
70857,Kelurahan,3205352009,Panggalih
70858,Kelurahan,3205362001,Caringin
70859,Kelurahan,3205362002,Indralayang
70860,Kelurahan,3205362003,Cimahi
70861,Kelurahan,3205362004,Sukarame
70862,Kelurahan,3205362005,Purbayani
70863,Kelurahan,3205362006,Samuderajaya
70864,Kelurahan,3205372001,Sukamaju
70865,Kelurahan,3205372002,Sukamulya
70866,Kelurahan,3205372003,Mekarmukti
70867,Kelurahan,3205372004,Mekarmulya
70868,Kelurahan,3205372005,Sukalaksana
70869,Kelurahan,3205372006,Selaawi
70870,Kelurahan,3205372007,Mekarwangi
70871,Kelurahan,3205382001,Limbangan Tengah
70872,Kelurahan,3205382002,Limbangan Barat
70873,Kelurahan,3205382003,Galihpakuwon
70874,Kelurahan,3205382004,Surabaya
70875,Kelurahan,3205382005,Cijolang
70876,Kelurahan,3205382006,Neglasari
70877,Kelurahan,3205382007,Simpen Kaler
70878,Kelurahan,3205382008,Pasirwaru
70879,Kelurahan,3205382009,Simpen Kidul
70880,Kelurahan,3205382010,Ciwangi
70881,Kelurahan,3205382011,Cigagade
70882,Kelurahan,3205382012,Limbangan Timur
70883,Kelurahan,3205382013,Dunguswiru
70884,Kelurahan,3205382014,Pangeureunan
70885,Kelurahan,3205392001,Selaawi
70886,Kelurahan,3205392002,Putrajawa
70887,Kelurahan,3205392003,Cigawir
70888,Kelurahan,3205392004,Pelitaasih
70889,Kelurahan,3205392005,Cirapuhan
70890,Kelurahan,3205392006,Mekarsari
70891,Kelurahan,3205392007,Samida
70892,Kelurahan,3205402001,Cipareuan
70893,Kelurahan,3205402002,Cibiuk Kaler
70894,Kelurahan,3205402003,Cibiuk Kidul
70895,Kelurahan,3205402004,Majasari
70896,Kelurahan,3205402005,Lingkungpasir
70897,Kelurahan,3205412001,Citangtu
70898,Kelurahan,3205412002,Cimarabas
70899,Kelurahan,3205412003,Babakan Loa
70900,Kelurahan,3205412004,Sukahurip
70901,Kelurahan,3205412005,Sukamulya
70902,Kelurahan,3205412006,Cihuni
70903,Kelurahan,3205412007,Sukarasa
70904,Kelurahan,3205412008,Karangsari
70905,Kelurahan,3205422001,Sadang
70906,Kelurahan,3205422002,Sukaratu
70907,Kelurahan,3205422003,Tenjonagara
70908,Kelurahan,3205422004,Tegalpanjang
70909,Kelurahan,3205422005,Cigadog
70910,Kelurahan,3205422006,Linggamukti
70911,Kelurahan,3205422007,Sukalaksana
70912,Kelurahan,3206012001,Ciheras
70913,Kelurahan,3206012002,Cipatujah
70914,Kelurahan,3206012003,Sindangkerta
70915,Kelurahan,3206012004,Cikawunggading
70916,Kelurahan,3206012005,Bantarkalong
70917,Kelurahan,3206012006,Darawati
70918,Kelurahan,3206012007,Nagrog
70919,Kelurahan,3206012008,Pameutingan
70920,Kelurahan,3206012009,Tobongjaya
70921,Kelurahan,3206012010,Cipanas
70922,Kelurahan,3206012011,Kertasari
70923,Kelurahan,3206012012,Ciandum
70924,Kelurahan,3206012013,Nangelasari
70925,Kelurahan,3206012014,Padawaras
70926,Kelurahan,3206012015,Sukahurip
70927,Kelurahan,3206022001,Cidadap
70928,Kelurahan,3206022002,Ciawi
70929,Kelurahan,3206022003,Cikupa
70930,Kelurahan,3206022004,Karangnunggal
70931,Kelurahan,3206022005,Karangmekar
70932,Kelurahan,3206022006,Cikukulu
70933,Kelurahan,3206022007,Cibatuireng
70934,Kelurahan,3206022008,Cibatu
70935,Kelurahan,3206022009,Sarimanggu
70936,Kelurahan,3206022010,Sukawangun
70937,Kelurahan,3206022011,Cintawangi
70938,Kelurahan,3206022012,Cikapinis
70939,Kelurahan,3206022013,Sarimukti
70940,Kelurahan,3206022014,Kujang
70941,Kelurahan,3206032001,Cikalong
70942,Kelurahan,3206032002,Kalapagenep
70943,Kelurahan,3206032003,Cikancra
70944,Kelurahan,3206032004,Singkir
70945,Kelurahan,3206032005,Panyiaran
70946,Kelurahan,3206032006,Cibeber
70947,Kelurahan,3206032007,Cikadu
70948,Kelurahan,3206032008,Mandalajaya
70949,Kelurahan,3206032009,Cidadali
70950,Kelurahan,3206032010,Cimanuk
70951,Kelurahan,3206032011,Sindangjaya
70952,Kelurahan,3206032012,Kubangsari
70953,Kelurahan,3206032013,Tonjongsari
70954,Kelurahan,3206042001,Cibuniasih
70955,Kelurahan,3206042002,Pangliaran
70956,Kelurahan,3206042003,Tonjong
70957,Kelurahan,3206042004,Cibongas
70958,Kelurahan,3206042005,Tawang
70959,Kelurahan,3206042006,Neglasari
70960,Kelurahan,3206042007,Cikawung
70961,Kelurahan,3206042008,Jayamukti
70962,Kelurahan,3206042009,Margaluyu
70963,Kelurahan,3206042010,Mekarsari
70964,Kelurahan,3206042011,Pancawangi
70965,Kelurahan,3206052001,Gunungsari
70966,Kelurahan,3206052002,Cilumba
70967,Kelurahan,3206052003,Pakemitan
70968,Kelurahan,3206052004,Cogreg
70969,Kelurahan,3206052005,Cayur
70970,Kelurahan,3206052006,Lengkongbarang
70971,Kelurahan,3206052007,Sindangasih
70972,Kelurahan,3206052008,Tanjungbarang
70973,Kelurahan,3206052009,Linggalaksana
70974,Kelurahan,3206062001,Cisempur
70975,Kelurahan,3206062002,Setiawaras
70976,Kelurahan,3206062003,Eureunpalay
70977,Kelurahan,3206062004,Cibalong
70978,Kelurahan,3206062005,Singajaya
70979,Kelurahan,3206062006,Parung
70980,Kelurahan,3206072001,Parungponteng
70981,Kelurahan,3206072002,Cigunung
70982,Kelurahan,3206072003,Cibanteng
70983,Kelurahan,3206072004,Barumekar
70984,Kelurahan,3206072005,Cibungur
70985,Kelurahan,3206072006,Burujuljaya
70986,Kelurahan,3206072007,Girikencana
70987,Kelurahan,3206072008,Karyabakti
70988,Kelurahan,3206082001,Simpang
70989,Kelurahan,3206082002,Parakanhonje
70990,Kelurahan,3206082003,Pamijahan
70991,Kelurahan,3206082004,Sukamaju
70992,Kelurahan,3206082005,Wangunsari
70993,Kelurahan,3206082006,Hegarwangi
70994,Kelurahan,3206082007,Wakap
70995,Kelurahan,3206082008,Sirnagalih
70996,Kelurahan,3206092001,Mertajaya
70997,Kelurahan,3206092002,Cikadongdong
70998,Kelurahan,3206092003,Bojongasih
70999,Kelurahan,3206092004,Sindangsari
71000,Kelurahan,3206092005,Girijaya
71001,Kelurahan,3206092006,Toblongan
71002,Kelurahan,3206102001,Cikuya
71003,Kelurahan,3206102002,Cintabodas
71004,Kelurahan,3206102003,Cipicung
71005,Kelurahan,3206102004,Bojongsari
71006,Kelurahan,3206102005,Mekarlaksana
71007,Kelurahan,3206112001,Bojongkapol
71008,Kelurahan,3206112002,Pedangkamulyan
71009,Kelurahan,3206112003,Bojonggambir
71010,Kelurahan,3206112004,Ciroyom
71011,Kelurahan,3206112005,Wandasari
71012,Kelurahan,3206112006,Campakasari
71013,Kelurahan,3206112007,Mangkonjaya
71014,Kelurahan,3206112008,Kertanegla
71015,Kelurahan,3206112009,Purwaraharja
71016,Kelurahan,3206112010,Girimukti
71017,Kelurahan,3206122001,Parumasan
71018,Kelurahan,3206122002,Cukangkawung
71019,Kelurahan,3206122003,Sodonghilir
71020,Kelurahan,3206122004,Cikalong
71021,Kelurahan,3206122005,Cipaingeun
71022,Kelurahan,3206122006,Leuwidulang
71023,Kelurahan,3206122007,Muncang
71024,Kelurahan,3206122008,Sepatnunggal
71025,Kelurahan,3206122009,Cukangjayaguna
71026,Kelurahan,3206122010,Raksajaya
71027,Kelurahan,3206122011,Pakalongan
71028,Kelurahan,3206122012,Sukabakti
71029,Kelurahan,3206132001,Taraju
71030,Kelurahan,3206132002,Cikubang
71031,Kelurahan,3206132003,Deudeul
71032,Kelurahan,3206132004,Purwarahayu
71033,Kelurahan,3206132005,Singasari
71034,Kelurahan,3206132006,Banyuasih
71035,Kelurahan,3206132007,Raksasari
71036,Kelurahan,3206132008,Kertaraharja
71037,Kelurahan,3206132009,Pageralam
71038,Kelurahan,3206142001,Jahiang
71039,Kelurahan,3206142002,Serang
71040,Kelurahan,3206142003,Salawu
71041,Kelurahan,3206142004,Neglasari
71042,Kelurahan,3206142005,Tanjungsari
71043,Kelurahan,3206142006,Tenjowaringin
71044,Kelurahan,3206142007,Sundawenang
71045,Kelurahan,3206142008,Kawungsari
71046,Kelurahan,3206142009,Sukarasa
71047,Kelurahan,3206142010,Kutawaringin
71048,Kelurahan,3206142011,Karangmukti
71049,Kelurahan,3206142012,Margalaksana
71050,Kelurahan,3206152001,Mandalasari
71051,Kelurahan,3206152002,Sukasari
71052,Kelurahan,3206152003,Puspasari
71053,Kelurahan,3206152004,Puspahiang
71054,Kelurahan,3206152005,Luyubakti
71055,Kelurahan,3206152006,Pusparahayu
71056,Kelurahan,3206152007,Cimanggu
71057,Kelurahan,3206152008,Puspajaya
71058,Kelurahan,3206162001,Cikeusal
71059,Kelurahan,3206162002,Cibalanarik
71060,Kelurahan,3206162003,Sukanagara
71061,Kelurahan,3206162004,Tanjungjaya
71062,Kelurahan,3206162005,Cilolohan
71063,Kelurahan,3206162006,Cintajaya
71064,Kelurahan,3206162007,Sukasenang
71065,Kelurahan,3206172001,Sukapura
71066,Kelurahan,3206172002,Leuwibudah
71067,Kelurahan,3206172003,Sirnajaya
71068,Kelurahan,3206172004,Mekarjaya
71069,Kelurahan,3206172005,Linggaraja
71070,Kelurahan,3206172006,Janggala
71071,Kelurahan,3206172007,Margalaksana
71072,Kelurahan,3206172008,Tarunajaya
71073,Kelurahan,3206182001,Mandalahayu
71074,Kelurahan,3206182002,Mulyasari
71075,Kelurahan,3206182003,Kawitan
71076,Kelurahan,3206182004,Mandalawangi
71077,Kelurahan,3206182005,Karyawangi
71078,Kelurahan,3206182006,Tanjungsari
71079,Kelurahan,3206182007,Mandalaguna
71080,Kelurahan,3206182008,Karyamandala
71081,Kelurahan,3206182009,Banjarwaringin
71082,Kelurahan,3206192001,Kaputihan
71083,Kelurahan,3206192002,Setiawangi
71084,Kelurahan,3206192003,Sukakerta
71085,Kelurahan,3206192004,Neglasari
71086,Kelurahan,3206192005,Jatiwaras
71087,Kelurahan,3206192006,Papayan
71088,Kelurahan,3206192007,Ciwarak
71089,Kelurahan,3206192008,Kersagalih
71090,Kelurahan,3206192009,Mandalamekar
71091,Kelurahan,3206192010,Kertarahayu
71092,Kelurahan,3206192011,Mandalahurip
71093,Kelurahan,3206202001,Cisarua
71094,Kelurahan,3206202002,Cikondang
71095,Kelurahan,3206202003,Cijulang
71096,Kelurahan,3206202004,Ciampanan
71097,Kelurahan,3206202005,Cineam
71098,Kelurahan,3206202006,Rajadatu
71099,Kelurahan,3206202007,Ancol
71100,Kelurahan,3206202008,Nagaratengah
71101,Kelurahan,3206202009,Pasirmukti
71102,Kelurahan,3206202010,Madiasari
71103,Kelurahan,3206212001,Sirnajaya
71104,Kelurahan,3206212002,Karang Jaya
71105,Kelurahan,3206212003,Karanglayung
71106,Kelurahan,3206212004,Citalahab
71107,Kelurahan,3206222001,Cihaur
71108,Kelurahan,3206222002,Cilangkap
71109,Kelurahan,3206222003,Pasirpanjang
71110,Kelurahan,3206222004,Cibeber
71111,Kelurahan,3206222005,Kamulyan
71112,Kelurahan,3206222006,Manonjaya
71113,Kelurahan,3206222007,Margaluyu
71114,Kelurahan,3206222008,Pasirbatang
71115,Kelurahan,3206222009,Kalimanggis
71116,Kelurahan,3206222010,Margahayu
71117,Kelurahan,3206222011,Batusumur
71118,Kelurahan,3206222012,Gunajaya
71119,Kelurahan,3206232001,Cinunjang
71120,Kelurahan,3206232002,Gunungtanjung
71121,Kelurahan,3206232003,Bojongsari
71122,Kelurahan,3206232004,Jatijaya
71123,Kelurahan,3206232005,Tanjungsari
71124,Kelurahan,3206232006,Giriwangi
71125,Kelurahan,3206232007,Malatisuka
71126,Kelurahan,3206242001,Cikunten
71127,Kelurahan,3206242002,Singaparna
71128,Kelurahan,3206242003,Cipakat
71129,Kelurahan,3206242004,Cintaraja
71130,Kelurahan,3206242005,Cikunir
71131,Kelurahan,3206242006,Cokadongdong
71132,Kelurahan,3206242007,Sukaasih
71133,Kelurahan,3206242008,Sukamulya
71134,Kelurahan,3206242009,Singasari
71135,Kelurahan,3206242010,Sukaherang
71136,Kelurahan,3206252001,Sukasukur
71137,Kelurahan,3206252002,Salebu
71138,Kelurahan,3206252003,Mangunreja
71139,Kelurahan,3206252004,Margajaya
71140,Kelurahan,3206252005,Pasirsalam
71141,Kelurahan,3206252006,Sukaluyu
71142,Kelurahan,3206262001,Sukarame
71143,Kelurahan,3206262002,Sukamenak
71144,Kelurahan,3206262003,Sukakarsa
71145,Kelurahan,3206262004,Padasuka
71146,Kelurahan,3206262005,Sukarapih
71147,Kelurahan,3206262006,Wargakerta
71148,Kelurahan,3206272001,Kersamaju
71149,Kelurahan,3206272002,Nangtang
71150,Kelurahan,3206272003,Pusparaja
71151,Kelurahan,3206272004,Jayapura
71152,Kelurahan,3206272005,Lengkongjaya
71153,Kelurahan,3206272006,Nangerang
71154,Kelurahan,3206272007,Sukamanah
71155,Kelurahan,3206272008,Sirnaraja
71156,Kelurahan,3206272009,Cidugaleun
71157,Kelurahan,3206272010,Parentas
71158,Kelurahan,3206272011,Puspamukti
71159,Kelurahan,3206272012,Tenjonagara
71160,Kelurahan,3206272013,Cigalontang
71161,Kelurahan,3206272014,Sirnagalih
71162,Kelurahan,3206272015,Tanjungkarang
71163,Kelurahan,3206272016,Sirnaputra
71164,Kelurahan,3206282001,Arjasari
71165,Kelurahan,3206282002,Ciawang
71166,Kelurahan,3206282003,Cigadog
71167,Kelurahan,3206282004,Linggawangi
71168,Kelurahan,3206282005,Jayamukti
71169,Kelurahan,3206282006,Mandalagiri
71170,Kelurahan,3206282007,Linggamulya
71171,Kelurahan,3206292001,Cilampunghilir
71172,Kelurahan,3206292002,Rancapaku
71173,Kelurahan,3206292003,Mekarjaya
71174,Kelurahan,3206292004,Cisaruni
71175,Kelurahan,3206292005,Padakembang
71176,Kelurahan,3206302001,Sariwangi
71177,Kelurahan,3206302002,Sukaharja
71178,Kelurahan,3206302003,Jayaratu
71179,Kelurahan,3206302004,Linggasirna
71180,Kelurahan,3206302005,Sirnasari
71181,Kelurahan,3206302006,Sukamulih
71182,Kelurahan,3206302007,Selawangi
71183,Kelurahan,3206302008,Jayaputra
71184,Kelurahan,3206312001,Linggajati
71185,Kelurahan,3206312002,Tawangbanteng
71186,Kelurahan,3206312003,Sinagar
71187,Kelurahan,3206312004,Gunungsari
71188,Kelurahan,3206312005,Sukamahi
71189,Kelurahan,3206312006,Sukagalih
71190,Kelurahan,3206312007,Sukaratu
71191,Kelurahan,3206312008,Indrajaya
71192,Kelurahan,3206322001,Cisayong
71193,Kelurahan,3206322002,Sukajadi
71194,Kelurahan,3206322003,Sukasukur
71195,Kelurahan,3206322004,Sukamukti
71196,Kelurahan,3206322005,Nusawangi
71197,Kelurahan,3206322006,Cikadu
71198,Kelurahan,3206322007,Cileuleus
71199,Kelurahan,3206322008,Jatihurip
71200,Kelurahan,3206322009,Sukasetia
71201,Kelurahan,3206322010,Purwasari
71202,Kelurahan,3206322011,Sukaraharja
71203,Kelurahan,3206322012,Mekarwangi
71204,Kelurahan,3206322013,Santanamekar
71205,Kelurahan,3206332001,Banyurasa
71206,Kelurahan,3206332002,Calincing
71207,Kelurahan,3206332003,Sukahening
71208,Kelurahan,3206332004,Kiarajangkung
71209,Kelurahan,3206332005,Kudadepa
71210,Kelurahan,3206332006,Banyuresmi
71211,Kelurahan,3206332007,Sundakerta
71212,Kelurahan,3206342001,Dawagung
71213,Kelurahan,3206342002,Rajapolah
71214,Kelurahan,3206342003,Manggungjaya
71215,Kelurahan,3206342004,Manggungsari
71216,Kelurahan,3206342005,Sukaraja
71217,Kelurahan,3206342006,Rajamandala
71218,Kelurahan,3206342007,Sukanagalih
71219,Kelurahan,3206342008,Tanjungpura
71220,Kelurahan,3206352001,Condong
71221,Kelurahan,3206352002,Bojonggaok
71222,Kelurahan,3206352003,Sindangraja
71223,Kelurahan,3206352004,Karangmulya
71224,Kelurahan,3206352005,Geresik
71225,Kelurahan,3206352006,Karangsembung
71226,Kelurahan,3206352007,Tanjungmekar
71227,Kelurahan,3206352008,Karangresik
71228,Kelurahan,3206362001,Gombong
71229,Kelurahan,3206362002,Bugel
71230,Kelurahan,3206362003,Margasari
71231,Kelurahan,3206362004,Pakemitan
71232,Kelurahan,3206362005,Ciawi
71233,Kelurahan,3206362006,Sukamantri
71234,Kelurahan,3206362007,Pasirhuni
71235,Kelurahan,3206362008,Citamba
71236,Kelurahan,3206362009,Kertamukti
71237,Kelurahan,3206362010,Kurniabakti
71238,Kelurahan,3206362011,Pakamitankidul
71239,Kelurahan,3206372001,Kadipaten
71240,Kelurahan,3206372002,Dirgahayu
71241,Kelurahan,3206372003,Cibahayu
71242,Kelurahan,3206372004,Mekarsari
71243,Kelurahan,3206372005,Buniasih
71244,Kelurahan,3206372006,Pamoyanan
71245,Kelurahan,3206382001,Cipacing
71246,Kelurahan,3206382002,Pagerageung
71247,Kelurahan,3206382003,Sukamaju
71248,Kelurahan,3206382004,Tanjungkerta
71249,Kelurahan,3206382005,Puteran
71250,Kelurahan,3206382006,Guranteng
71251,Kelurahan,3206382007,Nanggewer
71252,Kelurahan,3206382008,Sukapada
71253,Kelurahan,3206382009,Pagersari
71254,Kelurahan,3206382010,Sukadana
71255,Kelurahan,3206392001,Cipondok
71256,Kelurahan,3206392002,Sukamenak
71257,Kelurahan,3206392003,Sukaratu
71258,Kelurahan,3206392004,Banjarsari
71259,Kelurahan,3206392005,Tanjungsari
71260,Kelurahan,3206392006,Sukapancar
71261,Kelurahan,3206392007,Sukaresik
71262,Kelurahan,3206392008,Margamulya
71263,Kelurahan,3207011001,Ciamis
71264,Kelurahan,3207011002,Kertasari
71265,Kelurahan,3207011003,Maleber
71266,Kelurahan,3207011004,Cigembor
71267,Kelurahan,3207011005,Benteng
71268,Kelurahan,3207011006,Linggasari
71269,Kelurahan,3207011007,Sindangrasa
71270,Kelurahan,3207012008,Pawindan
71271,Kelurahan,3207012009,Cisadap
71272,Kelurahan,3207012010,Imbanagara
71273,Kelurahan,3207012011,Imbanagara Raya
71274,Kelurahan,3207012012,Panyingkiran
71275,Kelurahan,3207022001,Cikoneng
71276,Kelurahan,3207022002,Margaluyu
71277,Kelurahan,3207022003,Sindangsari
71278,Kelurahan,3207022011,Panaragan
71279,Kelurahan,3207022012,Darmacaang
71280,Kelurahan,3207022013,Kujang
71281,Kelurahan,3207022014,Nasol
71282,Kelurahan,3207022016,Cimari
71283,Kelurahan,3207022017,Gegempalan
71284,Kelurahan,3207032001,Handapherang
71285,Kelurahan,3207032002,Ciharalang
71286,Kelurahan,3207032003,Bojongmengger
71287,Kelurahan,3207032004,Karangkamulyan
71288,Kelurahan,3207032005,Kertabumi
71289,Kelurahan,3207032006,Cijeungjing
71290,Kelurahan,3207032007,Pamalayan
71291,Kelurahan,3207032008,Dewasari
71292,Kelurahan,3207032009,Utama
71293,Kelurahan,3207032010,Kertaharja
71294,Kelurahan,3207032011,Karanganyar
71295,Kelurahan,3207042001,Gunungsari
71296,Kelurahan,3207042002,Sadananya
71297,Kelurahan,3207042003,Werasari
71298,Kelurahan,3207042004,Mangkubumi
71299,Kelurahan,3207042005,Tanjungsari
71300,Kelurahan,3207042006,Bendasari
71301,Kelurahan,3207042007,Sukajadi
71302,Kelurahan,3207042008,Mekarjadi
71303,Kelurahan,3207052001,Cidolog
71304,Kelurahan,3207052002,Janggala
71305,Kelurahan,3207052003,Hegarmanah
71306,Kelurahan,3207052004,Jelegong
71307,Kelurahan,3207052005,Ciparay
71308,Kelurahan,3207052006,Sukasari
71309,Kelurahan,3207062001,Sukamulya
71310,Kelurahan,3207062002,Sukahurip
71311,Kelurahan,3207062003,Cijulang
71312,Kelurahan,3207062004,Sukamaju
71313,Kelurahan,3207062005,Sukasetia
71314,Kelurahan,3207062006,Sumberjaya
71315,Kelurahan,3207062007,Cihaurbeuti
71316,Kelurahan,3207062008,Pasirtamiang
71317,Kelurahan,3207062009,Padamulya
71318,Kelurahan,3207062010,Pamokolan
71319,Kelurahan,3207062011,Sukahaji
71320,Kelurahan,3207072001,Medanglayang
71321,Kelurahan,3207072002,Panumbangan
71322,Kelurahan,3207072003,Sukakerta
71323,Kelurahan,3207072004,Golat
71324,Kelurahan,3207072005,Sindangherang
71325,Kelurahan,3207072006,Banjarangsana
71326,Kelurahan,3207072007,Payungagung
71327,Kelurahan,3207072008,Tanjungmulya
71328,Kelurahan,3207072009,Payungsari
71329,Kelurahan,3207072010,Jayagiri
71330,Kelurahan,3207072011,Kertaraharja
71331,Kelurahan,3207072012,Sindangmukti
71332,Kelurahan,3207072013,Sindangbarang
71333,Kelurahan,3207072014,Buanamekar
71334,Kelurahan,3207082001,Panjalu
71335,Kelurahan,3207082002,Kertamandala
71336,Kelurahan,3207082003,Ciomas
71337,Kelurahan,3207082004,Sandingtaman
71338,Kelurahan,3207082005,Maparah
71339,Kelurahan,3207082009,Bahara
71340,Kelurahan,3207082012,Hujungtiwu
71341,Kelurahan,3207082013,Mandalare
71342,Kelurahan,3207092001,Kawali
71343,Kelurahan,3207092002,Talagasari
71344,Kelurahan,3207092004,Karangpawitan
71345,Kelurahan,3207092005,Winduraja
71346,Kelurahan,3207092006,Margamulya
71347,Kelurahan,3207092011,Citeureup
71348,Kelurahan,3207092013,Purwasari
71349,Kelurahan,3207092014,Sindangsari
